hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,277,2018,October,41,5,4,10,2,0,0,HB,GBR,Groups,Direct,0,1,0,D,D,0,Non Refund,273,NULL,0,Transient,78.5,0,0,Canceled,10/2/2018
Resort Hotel,1,277,2018,October,41,5,4,10,2,0,0,HB,GBR,Groups,Direct,0,1,0,D,D,0,Non Refund,273,NULL,0,Transient,78.5,0,0,Canceled,10/2/2018
Resort Hotel,1,277,2018,October,41,5,4,10,1,0,0,HB,GBR,Groups,Direct,0,1,0,A,A,0,Non Refund,273,NULL,0,Transient,48.5,0,0,Canceled,10/2/2018
Resort Hotel,1,277,2018,October,41,5,4,10,1,0,0,HB,GBR,Groups,Direct,0,1,0,A,A,0,Non Refund,273,NULL,0,Transient,48.5,0,0,Canceled,10/2/2018
Resort Hotel,1,277,2018,October,41,5,4,10,1,0,0,HB,GBR,Groups,Direct,0,1,0,A,A,0,Non Refund,273,NULL,0,Transient,48.5,0,0,Canceled,10/2/2018
Resort Hotel,1,277,2018,October,41,5,4,10,1,0,0,HB,GBR,Groups,Direct,0,1,0,A,A,0,Non Refund,273,NULL,0,Transient,48.5,0,0,Canceled,10/2/2018
Resort Hotel,1,283,2018,October,42,12,2,5,2,0,0,HB,GBR,Groups,Direct,0,0,0,E,E,0,No Deposit,273,NULL,0,Transient-Party,75.86,0,0,Canceled,10/12/2018
Resort Hotel,1,287,2018,October,42,15,1,3,2,0,0,BB,GBR,Groups,Corporate,0,1,0,A,I,1,No Deposit,NULL,223,0,Transient-Party,44.5,0,0,Canceled,10/12/2018
Resort Hotel,1,8,2018,October,43,24,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,NULL,135,0,Transient,48,0,0,Canceled,10/19/2018
Resort Hotel,1,289,2018,November,47,20,1,2,2,0,0,FB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,134,NULL,0,Transient-Party,69,0,0,Canceled,10/29/2018
Resort Hotel,1,289,2018,November,47,20,1,2,2,0,0,FB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,134,NULL,0,Transient-Party,69,0,0,Canceled,10/29/2018
Resort Hotel,1,1,2018,November,46,11,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,F,0,No Deposit,NULL,88,0,Transient,35,0,0,Canceled,11/11/2018
Resort Hotel,1,155,2018,October,44,31,1,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,36,0,0,Canceled,10/31/2018
Resort Hotel,1,289,2018,November,47,20,1,2,2,0,0,FB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,134,NULL,0,Transient-Party,69,0,0,Canceled,11/10/2018
Resort Hotel,1,289,2018,November,47,20,1,2,2,0,0,FB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,134,NULL,0,Transient-Party,69,0,0,Canceled,11/10/2018
Resort Hotel,1,289,2018,November,47,20,1,2,2,0,0,FB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,134,NULL,0,Transient-Party,69,0,0,Canceled,11/10/2018
Resort Hotel,1,289,2018,November,47,20,1,2,2,0,0,FB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,134,NULL,0,Transient-Party,69,0,0,Canceled,11/10/2018
Resort Hotel,1,2,2018,November,47,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,0,A,A,0,No Deposit,NULL,337,0,Transient,38,0,0,Canceled,11/16/2018
Resort Hotel,1,289,2018,November,47,20,1,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,134,NULL,0,Transient-Party,57,0,0,Canceled,11/19/2018
Resort Hotel,1,17,2018,November,49,30,1,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,36,0,0,Canceled,11/20/2018
Resort Hotel,1,19,2018,December,49,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,36,0,0,Canceled,11/20/2018
Resort Hotel,1,20,2018,December,49,3,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,36,0,0,Canceled,11/20/2018
Resort Hotel,1,7,2018,November,47,21,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,NULL,342,0,Transient-Party,0,0,1,Canceled,11/21/2018
Resort Hotel,1,1,2018,November,47,21,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,NULL,NULL,0,Transient,78,0,1,Canceled,11/21/2018
Resort Hotel,1,7,2018,November,48,23,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,NULL,NULL,0,Transient,34,0,0,Canceled,11/23/2018
Resort Hotel,1,43,2018,December,53,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,E,E,0,No Deposit,240,NULL,0,Transient,119,0,2,Canceled,11/23/2018
Resort Hotel,1,43,2018,December,53,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,E,E,0,No Deposit,240,NULL,0,Transient,119,0,2,Canceled,11/23/2018
Resort Hotel,1,43,2018,December,53,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,E,E,0,No Deposit,240,NULL,0,Transient,119,0,2,Canceled,11/23/2018
Resort Hotel,1,12,2018,December,49,5,2,1,2,2,0,BB,PRT,Online TA,TA/TO,0,1,0,G,G,1,No Deposit,240,NULL,0,Transient,98,0,0,Canceled,11/24/2018
Resort Hotel,1,19,2018,December,49,5,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240,NULL,0,Transient,54.4,0,0,Canceled,11/25/2018
Resort Hotel,1,15,2018,November,48,27,0,2,2,0,0,BB,PRT,Corporate,Direct,0,1,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,60,0,0,Canceled,11/26/2018
Resort Hotel,1,15,2018,November,48,27,0,2,2,0,0,BB,PRT,Corporate,Direct,0,1,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,60,0,0,Canceled,11/26/2018
Resort Hotel,1,15,2018,November,48,27,0,2,2,0,0,BB,PRT,Corporate,Direct,0,1,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,60,0,0,Canceled,11/26/2018
Resort Hotel,1,15,2018,November,48,27,0,2,2,0,0,BB,PRT,Corporate,Direct,0,1,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,60,0,0,Canceled,11/26/2018
Resort Hotel,1,15,2018,November,48,27,0,2,2,0,0,BB,PRT,Corporate,Direct,0,1,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,60,0,0,Canceled,11/26/2018
Resort Hotel,1,17,2018,December,50,11,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,D,D,0,No Deposit,15,NULL,0,Transient,37,0,1,Canceled,11/27/2018
Resort Hotel,1,11,2018,December,49,5,2,1,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,64,0,0,Canceled,11/27/2018
Resort Hotel,1,11,2018,December,49,5,2,1,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,64,0,0,Canceled,11/27/2018
Resort Hotel,1,11,2018,December,50,7,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240,NULL,0,Transient,68,0,1,Canceled,11/27/2018
Resort Hotel,1,27,2018,December,52,25,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240,NULL,0,Transient,52,0,2,Canceled,11/30/2018
Resort Hotel,1,8,2018,December,49,5,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,68,0,0,Canceled,11/30/2018
Resort Hotel,1,8,2018,December,49,5,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,68,0,0,Canceled,11/30/2018
Resort Hotel,1,8,2018,December,49,5,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,68,0,0,Canceled,11/30/2018
Resort Hotel,1,8,2018,December,49,5,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,68,0,0,Canceled,11/30/2018
Resort Hotel,1,8,2018,December,49,5,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,68,0,0,Canceled,11/30/2018
Resort Hotel,1,8,2018,December,49,5,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,68,0,0,Canceled,12/1/2018
Resort Hotel,1,8,2018,December,49,5,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,68,0,0,Canceled,12/1/2018
Resort Hotel,1,8,2018,December,49,5,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,68,0,0,Canceled,12/1/2018
Resort Hotel,1,8,2018,December,49,3,0,1,1,0,0,BB,PRT,Direct,Direct,0,1,0,E,E,0,No Deposit,NULL,NULL,0,Transient,58,0,0,Canceled,11/30/2018
Resort Hotel,1,8,2018,December,49,3,0,1,1,0,0,BB,PRT,Direct,Direct,0,1,0,E,E,0,No Deposit,NULL,NULL,0,Transient,58,0,0,Canceled,11/30/2018
Resort Hotel,1,6,2018,December,50,6,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240,NULL,0,Transient,54.4,0,0,Canceled,12/1/2018
Resort Hotel,1,11,2018,December,49,5,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,68,0,0,Canceled,12/2/2018
Resort Hotel,1,11,2018,December,49,5,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,68,0,0,Canceled,12/2/2018
Resort Hotel,1,11,2018,December,49,5,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,68,0,0,Canceled,12/2/2018
Resort Hotel,1,11,2018,December,49,5,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,68,0,0,Canceled,12/2/2018
Resort Hotel,1,11,2018,December,49,5,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,68,0,0,Canceled,12/2/2018
Resort Hotel,1,11,2018,December,49,5,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,68,0,0,Canceled,12/2/2018
Resort Hotel,1,11,2018,December,49,5,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,68,0,0,Canceled,12/2/2018
Resort Hotel,1,25,2018,December,52,26,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,E,E,1,No Deposit,339,NULL,0,Group,45,0,1,Canceled,12/3/2018
Resort Hotel,1,25,2018,December,52,26,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,E,E,1,No Deposit,339,NULL,0,Transient,45,0,1,Canceled,12/3/2018
Resort Hotel,1,5,2018,December,50,6,2,0,2,0,0,HB,PRT,Online TA,TA/TO,0,1,0,E,E,1,No Deposit,240,NULL,0,Transient,110,0,0,Canceled,12/3/2018
Resort Hotel,1,32,2018,December,51,19,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,240,NULL,0,Transient,35.1,0,1,Canceled,12/7/2018
Resort Hotel,1,28,2018,December,51,18,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,1,No Deposit,240,NULL,0,Transient,52.4,0,1,Canceled,12/7/2018
Resort Hotel,1,14,2018,December,51,19,2,1,2,0,0,BB,PRT,Direct,Direct,0,1,0,D,D,0,No Deposit,NULL,NULL,0,Transient,52,0,1,Canceled,12/8/2018
Resort Hotel,1,26,2018,December,51,19,0,1,2,0,0,BB,PRT,Direct,Direct,0,1,0,D,D,0,No Deposit,NULL,NULL,0,Transient,48,0,0,Canceled,12/10/2018
Resort Hotel,1,40,2018,December,52,23,0,2,3,0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,196,NULL,0,Transient-Party,92.5,0,2,Canceled,12/11/2018
Resort Hotel,1,40,2018,December,52,23,0,2,1,0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,196,NULL,0,Transient-Party,50,0,1,Canceled,12/11/2018
Resort Hotel,1,14,2018,December,52,22,2,6,3,1,0,BB,PRT,Online TA,TA/TO,0,1,0,H,H,1,No Deposit,240,NULL,0,Transient,91.3,0,0,Canceled,12/11/2018
Resort Hotel,1,16,2018,December,52,25,2,4,1,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,240,NULL,0,Transient,46,0,1,Canceled,12/11/2018
Resort Hotel,1,13,2018,December,52,24,0,1,2,0,0,HB,PRT,Online TA,TA/TO,1,1,0,E,E,1,No Deposit,240,NULL,0,Transient,105,0,0,Canceled,12/11/2018
Resort Hotel,1,12,2018,December,52,23,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,E,E,0,No Deposit,240,NULL,0,Transient,75,0,1,Canceled,12/12/2018
Resort Hotel,1,30,2018,December,53,27,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240,NULL,0,Transient,52,0,0,Canceled,12/14/2018
Resort Hotel,1,11,2018,December,52,23,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240,NULL,0,Transient,58,0,2,Canceled,12/14/2018
Resort Hotel,1,11,2018,December,52,23,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240,NULL,0,Transient,52,0,2,Canceled,12/14/2018
Resort Hotel,1,1,2018,December,51,15,0,4,1,0,0,BB,PRT,Online TA,TA/TO,1,1,0,A,D,0,No Deposit,240,NULL,0,Transient,34,0,0,Canceled,12/14/2018
Resort Hotel,1,13,2018,December,51,17,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,195,NULL,0,Transient,35,0,0,Canceled,12/15/2018
Resort Hotel,1,17,2018,December,53,27,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,240,NULL,0,Transient,61,0,1,Canceled,12/15/2018
Resort Hotel,1,2,2018,December,51,17,0,1,1,0,0,BB,PRT,Direct,Direct,1,1,0,A,A,0,No Deposit,NULL,356,0,Transient,38,0,0,Canceled,12/15/2018
Resort Hotel,1,19,2018,December,53,30,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240,NULL,0,Transient,99,0,0,Canceled,12/16/2018
Resort Hotel,1,12,2018,December,52,26,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,D,D,0,No Deposit,196,NULL,0,Transient,66,0,1,Canceled,12/16/2018
Resort Hotel,1,12,2018,December,52,26,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,D,D,0,No Deposit,196,NULL,0,Transient,66,0,1,Canceled,12/16/2018
Resort Hotel,1,12,2018,December,52,26,0,1,2,0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,1,0,D,D,0,No Deposit,196,NULL,0,Transient,88,0,1,Canceled,12/16/2018
Resort Hotel,1,12,2018,December,52,26,0,1,2,0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,1,0,D,D,0,No Deposit,196,NULL,0,Transient,88,0,1,Canceled,12/16/2018
Resort Hotel,1,29,2018,December,53,27,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,240,NULL,0,Transient,55,0,1,Canceled,12/16/2018
City Hotel,1,88,2018,July,27,1,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,7/1/2018
City Hotel,1,65,2018,July,27,1,0,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68,0,1,Canceled,4/30/2018
City Hotel,1,92,2018,July,27,1,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,2,Canceled,6/23/2018
City Hotel,1,100,2018,July,27,2,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,4/2/2018
City Hotel,1,79,2018,July,27,2,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,6/25/2018
City Hotel,1,63,2018,July,27,2,1,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68,0,0,Canceled,6/25/2018
City Hotel,1,43,2018,July,27,3,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,86,0,0,Canceled,6/29/2018
City Hotel,1,43,2018,July,27,3,0,2,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,63,0,0,Canceled,6/16/2018
City Hotel,1,43,2018,July,27,3,0,2,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,63,0,0,Canceled,6/29/2018
City Hotel,1,43,2018,July,27,3,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,86,0,0,Canceled,6/16/2018
City Hotel,1,97,2018,July,27,3,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13,NULL,0,Transient,63.75,0,1,Canceled,6/30/2018
City Hotel,1,80,2018,July,27,3,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,4/17/2018
City Hotel,1,106,2018,July,27,4,1,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68,0,0,Canceled,6/1/2018
City Hotel,1,68,2018,July,27,4,2,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68,0,0,Canceled,6/23/2018
City Hotel,1,92,2018,July,27,4,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,6/15/2018
City Hotel,1,71,2018,July,28,5,2,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,11,NULL,0,Transient,55.8,0,0,Canceled,6/30/2018
City Hotel,1,85,2018,July,28,5,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,52.36,0,0,Canceled,6/20/2018
City Hotel,1,92,2018,July,28,5,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,49.74,0,0,Canceled,7/3/2018
City Hotel,1,75,2018,July,28,6,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,6/20/2018
City Hotel,1,92,2018,July,28,6,1,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68,0,2,Canceled,4/21/2018
City Hotel,1,89,2018,July,28,6,1,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68,0,1,Canceled,6/20/2018
City Hotel,1,100,2018,July,28,6,1,4,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,93.6,0,2,Canceled,6/15/2018
City Hotel,1,83,2018,July,28,6,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,5/22/2018
City Hotel,1,72,2018,July,28,6,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,6/25/2018
City Hotel,1,86,2018,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,0,Canceled,6/17/2018
City Hotel,1,73,2018,July,28,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,68,0,0,Canceled,6/27/2018
City Hotel,1,92,2018,July,28,7,0,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68,0,0,Canceled,6/26/2018
City Hotel,1,55,2018,July,28,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient-Party,81,0,2,Canceled,6/27/2018
City Hotel,1,76,2018,July,28,7,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,76.5,0,2,Canceled,6/17/2018
City Hotel,1,76,2018,July,28,7,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,76.5,0,1,Canceled,6/17/2018
City Hotel,1,79,2018,July,28,7,0,3,2,0,0,BB,PRT,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,37.33,0,1,Canceled,6/16/2018
City Hotel,1,61,2018,July,28,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,6/29/2018
City Hotel,1,55,2018,July,28,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient-Party,90,0,2,Canceled,6/27/2018
City Hotel,1,63,2018,July,28,7,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,No Deposit,NULL,NULL,0,Transient-Party,45,0,1,Canceled,7/7/2018
City Hotel,1,63,2018,July,28,7,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,B,B,2,No Deposit,NULL,NULL,0,Transient-Party,45,0,1,Canceled,7/7/2018
City Hotel,1,77,2018,July,28,7,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,76.5,0,0,Canceled,7/7/2018
City Hotel,1,90,2018,July,28,7,5,15,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,48.6,0,0,Canceled,4/8/2018
City Hotel,1,90,2018,July,28,7,5,15,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,48.6,0,0,Canceled,4/11/2018
City Hotel,1,117,2018,July,28,7,5,15,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,48.6,0,0,Canceled,4/8/2018
City Hotel,1,105,2018,July,28,8,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,4/5/2018
City Hotel,1,97,2018,July,28,8,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,2,Canceled,6/29/2018
City Hotel,1,72,2018,July,28,8,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,6/25/2018
City Hotel,1,61,2018,July,28,8,2,8,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,68.85,0,0,Canceled,5/14/2018
City Hotel,1,63,2018,July,28,8,2,8,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,68.85,0,0,Canceled,5/7/2018
City Hotel,1,24,2018,July,28,9,0,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,100,0,0,Canceled,6/15/2018
City Hotel,1,89,2018,July,28,9,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,6/27/2018
City Hotel,1,84,2018,July,28,10,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient,63.75,0,0,Canceled,6/30/2018
City Hotel,1,65,2018,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68.85,0,1,Canceled,7/1/2018
City Hotel,1,85,2018,July,28,10,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,76.5,0,0,Canceled,7/10/2018
City Hotel,1,115,2018,July,28,10,2,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68,0,2,Canceled,5/25/2018
City Hotel,1,87,2018,July,28,10,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,58.9,0,1,Canceled,6/1/2018
City Hotel,1,87,2018,July,28,10,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,58.9,0,1,Canceled,6/1/2018
City Hotel,1,109,2018,July,28,11,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,6/27/2018
City Hotel,1,65,2018,July,28,11,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,6/12/2018
City Hotel,1,114,2018,July,28,11,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,76.5,0,0,Canceled,5/11/2018
City Hotel,1,96,2018,July,28,11,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,NULL,0,Transient-Party,94.5,0,0,Canceled,6/23/2018
